eventID,parentEventID,occurrenceID,PhotoID,quadratID,Date,Year,country,countryCode,stateProvince,region,locality,site,reef.name,institutionCode,basisOfRecord,reef.area,understory,Height..cm.,Latitude,Longitude,Depth,Camera,recordedBy,Water.quality,Strobes,Framing.gear.used,White.balance.card,Comments,Annotation.status,Annotation.area,CD,scientificName,value,abundance,individualCount,cover,Group,scientificNameID,AphiaID_accepted,ScientificName_accepted,Authority_accepted,kingdom,phylum,class,order,family,genus,subgenus,species,subspecies
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001_006,IMG_5337 00165.JPG,Q001,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Encrusting,17.64, , ,17.64,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001_007,IMG_5337 00165.JPG,Q001,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Masive,11.76, , ,11.76,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001_008,IMG_5337 00165.JPG,Q001,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Repent,2.94, , ,2.94,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001_009,IMG_5337 00165.JPG,Q001,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Darwinella cf  rosacea,3.92, , ,3.92,Porifera,urn:lsid:marinespecies.org:taxname:164872,164872,Darwinella rosacea,"Hechtel, 1965",Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Darwinella, ,rosacea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001_010,IMG_5337 00165.JPG,Q001,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Worms  Polychaetes  Tube worms,0.98, , ,0.98,Annelida,urn:lsid:marinespecies.org:taxname:883,883,Polychaeta,"Grube, 1850",Animalia,Annelida,Polychaeta,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q001_011,IMG_5337 00165.JPG,Q001,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,D,Arbacia dufresnii,32,32,2, ,Echinodermata,urn:lsid:marinespecies.org:taxname:160786,160786,Arbacia dufresnii,"(Blainville, 1825)",Animalia,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia, ,dufresnii,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002_001,IMG_5339 00167.JPG,Q002,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Aulacomya atra,3.96, , ,3.96,Mollusca,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002_002,IMG_5339 00167.JPG,Q002,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Corynactis carnea,53.46, , ,53.46,Cnidaria,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002_003,IMG_5339 00167.JPG,Q002,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Colonial tunicate,8.91, , ,8.91,Ascidiacea,urn:lsid:marinespecies.org:taxname:1839,1839,Ascidiacea,"Blainville, 1824",Animalia,Chordata,Ascidiacea,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002_004,IMG_5339 00167.JPG,Q002,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Rock boring bivalves,8.91, , ,8.91,Mollusca,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002_005,IMG_5339 00167.JPG,Q002,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Halcurias sp ,4.95, , ,4.95,Cnidaria,urn:lsid:marinespecies.org:taxname:267466,267466,Halcurias,"McMurrich, 1893",Animalia,Cnidaria,Anthozoa,Actiniaria,Halcuriidae,Halcurias, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002_006,IMG_5339 00167.JPG,Q002,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Encrusting,8.91, , ,8.91,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002_007,IMG_5339 00167.JPG,Q002,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Masive,2.97, , ,2.97,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002_008,IMG_5339 00167.JPG,Q002,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Darwinella cf  rosacea,0.99, , ,0.99,Porifera,urn:lsid:marinespecies.org:taxname:164872,164872,Darwinella rosacea,"Hechtel, 1965",Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Darwinella, ,rosacea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q002_009,IMG_5339 00167.JPG,Q002,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,D,Arbacia dufresnii,16,16,1, ,Echinodermata,urn:lsid:marinespecies.org:taxname:160786,160786,Arbacia dufresnii,"(Blainville, 1825)",Animalia,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia, ,dufresnii,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003_001,IMG_5344 00171.JPG,Q003,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Corynactis carnea,42, , ,42,Cnidaria,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003_002,IMG_5344 00171.JPG,Q003,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Colonial tunicate,1, , ,1,Ascidiacea,urn:lsid:marinespecies.org:taxname:1839,1839,Ascidiacea,"Blainville, 1824",Animalia,Chordata,Ascidiacea,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003_003,IMG_5344 00171.JPG,Q003,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Rock boring bivalves,4, , ,4,Mollusca,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003_004,IMG_5344 00171.JPG,Q003,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Halcurias sp ,10, , ,10,Cnidaria,urn:lsid:marinespecies.org:taxname:267466,267466,Halcurias,"McMurrich, 1893",Animalia,Cnidaria,Anthozoa,Actiniaria,Halcuriidae,Halcurias, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003_005,IMG_5344 00171.JPG,Q003,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Lissoclinum fragile,1, , ,1,Ascidiacea,urn:lsid:marinespecies.org:taxname:250786,250786,Lissoclinum fragile,"(Van Name, 1902)",Animalia,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Lissoclinum, ,fragile,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003_006,IMG_5344 00171.JPG,Q003,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Encrusting,9, , ,9,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003_007,IMG_5344 00171.JPG,Q003,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Masive,4, , ,4,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003_008,IMG_5344 00171.JPG,Q003,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Repent,5, , ,5,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q003_009,IMG_5344 00171.JPG,Q003,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Worms  Polychaetes  Tube worms,2, , ,2,Annelida,urn:lsid:marinespecies.org:taxname:883,883,Polychaeta,"Grube, 1850",Animalia,Annelida,Polychaeta,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004_001,IMG_5347 00174.JPG,Q004,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Corynactis carnea,41.58, , ,41.58,Cnidaria,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004_002,IMG_5347 00174.JPG,Q004,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Colonial tunicate,1.98, , ,1.98,Ascidiacea,urn:lsid:marinespecies.org:taxname:1839,1839,Ascidiacea,"Blainville, 1824",Animalia,Chordata,Ascidiacea,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004_003,IMG_5347 00174.JPG,Q004,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Rock boring bivalves,10.89, , ,10.89,Mollusca,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004_004,IMG_5347 00174.JPG,Q004,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Halcurias sp ,2.97, , ,2.97,Cnidaria,urn:lsid:marinespecies.org:taxname:267466,267466,Halcurias,"McMurrich, 1893",Animalia,Cnidaria,Anthozoa,Actiniaria,Halcuriidae,Halcurias, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004_005,IMG_5347 00174.JPG,Q004,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Cliona sp ,4.95, , ,4.95,Porifera,urn:lsid:marinespecies.org:taxname:132026,132026,Cliona,"Grant, 1826",Animalia,Porifera,Demospongiae,Clionaida,Clionaidae,Cliona, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_DEEP1_OVERHANG_Q004_006,IMG_5347 00174.JPG,Q004,2019-03-11,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,DEEP1,CENPAT-CONICET,HumanObservation,OVERHANG,NO,45,-42.632535,-64.274401,DEEP,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Encrusting,6.93, , ,6.93,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
